doy,weekday,time,Montreal Net Radiation - CWTA (W/m2),Montreal Relative Humidity - CWTA,Montreal Temperature - CWTA (C),Montreal Wind Speed - CWTA (km/h),Real Power Demand - Downtown Main Entrance (kW)
223,0,915,536.75,0.575,21.85,6.25,21401.3049999999
223,0,930,558.5,0.5700000000000001,22.0,6.5,21541.38
223,0,945,580.25,0.5650000000000001,22.15,6.75,21659.804
223,0,960,602,0.56,22.3,7,21810.992
223,0,975,610.25,0.5525,22.475,7.0,21714.35
223,0,990,618.5,0.545,22.65,7.0,21808.451
223,0,1005,626.75,0.5375000000000001,22.825,7.0,21881.55
223,0,1020,635,0.53,23,7,21930.733
223,0,1035,633.0,0.53,23.0,7.0,22117.551
223,0,1050,631.0,0.53,23.0,7.0,22211.376
223,0,1065,629.0,0.53,23.0,7.0,22055.027
223,0,1080,627,0.53,23,7,22042.904
223,0,1095,602.75,0.515,23.25,6.75,22121.411
223,0,1110,578.5,0.5,23.5,6.5,22126.602
223,0,1125,554.25,0.485,23.75,6.25,21941.6829999999
223,0,1140,530,0.47,24,6,21988.143
223,0,1155,496.0,0.47,24.0,6.0,21775.05
223,0,1170,462.0,0.47,24.0,6.0,21777.6489999999
223,0,1185,428.0,0.47,24.0,6.0,21749.8829999999
223,0,1200,394,0.47,24,6,21795.956
223,0,1215,403.25,0.4725,24.0,6.75,21763.082
223,0,1230,412.5,0.475,24.0,7.5,21757.031
223,0,1245,421.75,0.4775,24.0,8.25,21597.96
223,0,1260,431,0.48,24,9,21113.2299999999
223,0,1275,390.75,0.4825,23.925,9.0,20932.5399999999
223,0,1290,350.5,0.485,23.85,9.0,20772.873
223,0,1305,310.25,0.4875,23.775,9.0,20520.022
223,0,1320,270,0.49,23.7,9,19586.941
223,0,1335,229.75,0.495,23.625,9.0,19358.625
223,0,1350,189.5,0.5,23.549999999999997,9.0,19260.319
223,0,1365,149.25,0.505,23.474999999999998,9.0,19178.842
223,0,1380,109,0.51,23.4,9,19061.888
223,0,1395,87.0,0.5175000000000001,23.25,9.0,18973.908
223,0,1410,65.0,0.525,23.1,9.0,19004.688
223,0,1425,43.0,0.5325,22.95,9.0,18981.791
224,1,0,21,0.54,22.8,9,18817.245
224,1,15,1.0,0.5475,22.6,7.25,18738.317
224,1,30,-19.0,0.5549999999999999,22.4,5.5,18576.739
224,1,45,-39.0,0.5625,22.2,3.75,18623.082
224,1,60,-59,0.57,22,2,18152.573
224,1,75,-59.0,0.5774999999999999,21.75,2.0,18074.844
224,1,90,-59.0,0.585,21.5,2.0,17864.7209999999
224,1,105,-59.0,0.5925,21.25,2.0,17851.091
224,1,120,-59,0.6,21,2,16824.6999999999
224,1,135,-59.5,0.61,20.75,2.5,16793.048
224,1,150,-60.0,0.62,20.5,3.0,16497.744
224,1,165,-60.5,0.63,20.25,3.5,16725.464
224,1,180,-61,0.64,20,4,16083.14
224,1,195,-61.0,0.64,20.0,4.0,16132.939
224,1,210,-61.0,0.64,20.0,4.0,15895.126
224,1,225,-61.0,0.64,20.0,4.0,15880.202
224,1,240,-61,0.64,20,4,15533.465
224,1,255,-61.0,0.6725,19.5,3.5,15689.537
224,1,270,-61.0,0.7050000000000001,19.0,3.0,15258.827
224,1,285,-61.0,0.7375,18.5,2.5,15629.936
224,1,300,-61,0.77,18,2,15381.2949999999
224,1,315,-59.25,0.76,18.0,2.0,15486.701
224,1,330,-57.5,0.75,18.0,2.0,15246.488
224,1,345,-55.75,0.74,18.0,2.0,15362.274
224,1,360,-54,0.73,18,2,15188.681
224,1,375,-54.0,0.73,18.0,2.5,15339.486
224,1,390,-54.0,0.73,18.0,3.0,15200.154
224,1,405,-54.0,0.73,18.0,3.5,15284.414
224,1,420,-54,0.73,18,4,15169.786
224,1,435,-54.0,0.73,18.0,4.0,15113.9039999999
224,1,450,-54.0,0.73,18.0,4.0,15017.116
224,1,465,-54.0,0.73,18.0,4.0,15073.025
224,1,480,-54,0.73,18,4,15037.937
224,1,495,-52.5,0.73,18.0,4.0,15061.157
224,1,510,-51.0,0.73,18.0,4.0,15027.495
224,1,525,-49.5,0.73,18.0,4.0,14762.9329999999
224,1,540,-48,0.73,18,4,14958.3149999999
224,1,555,-48.0,0.7825,17.5,4.0,15126.341
224,1,570,-48.0,0.835,17.0,4.0,15279.352
224,1,585,-48.0,0.8875,16.5,4.0,15115.076
224,1,600,-48,0.94,16,4,16474.6869999999
224,1,615,-20.75,0.94,16.0,4.0,16430.176
224,1,630,6.5,0.94,16.0,4.0,16872.374
224,1,645,33.75,0.94,16.0,4.0,17180.1109999999
224,1,660,61,0.94,16,4,17919.629
224,1,675,67.0,0.9249999999999999,16.5,4.75,18172.071
224,1,690,73.0,0.9099999999999999,17.0,5.5,18710.459
224,1,705,79.0,0.895,17.5,6.25,19109.471
224,1,720,85,0.88,18,7,19346.896
224,1,735,117.25,0.88,18.0,5.75,19580.232
224,1,750,149.5,0.88,18.0,4.5,19663.1689999999
224,1,765,181.75,0.88,18.0,3.25,20098.643
224,1,780,214,0.88,18,2,20401.3289999999
224,1,795,245.5,0.88,18.25,2.0,20697.7909999999
224,1,810,277.0,0.88,18.5,2.0,20909.667
224,1,825,308.5,0.88,18.75,2.0,21071.91
224,1,840,340,0.88,19,2,21473.189
224,1,855,354.0,0.8674999999999999,19.25,2.5,21556.357
224,1,870,368.0,0.855,19.5,3.0,21647.1249999999
224,1,885,382.0,0.8425,19.75,3.5,21967.6979999999
224,1,900,396,0.83,20,4,21894.92
224,1,915,419.0,0.83,20.0,4.0,21936.826
224,1,930,442.0,0.83,20.0,4.0,21896.17
224,1,945,465.0,0.83,20.0,4.0,22191.8949999999
224,1,960,488,0.83,20,4,22093.435
224,1,975,501.0,0.8075,20.375,4.0,22097.563
224,1,990,514.0,0.7849999999999999,20.75,4.0,22170.814
224,1,1005,527.0,0.7625,21.125,4.0,22216.2809999999
224,1,1020,540,0.74,21.5,4,22516.017
224,1,1035,540.75,0.7275,21.675,4.0,22571.557
224,1,1050,541.5,0.715,21.85,4.0,22546.67
224,1,1065,542.25,0.7024999999999999,22.025,4.0,22707.9189999999
224,1,1080,543,0.69,22.2,4,22657.707
224,1,1095,538.75,0.6799999999999999,22.4,4.5,22515.741
224,1,1110,534.5,0.6699999999999999,22.6,5.0,22448.987
224,1,1125,530.25,0.66,22.8,5.5,22330.9889999999
224,1,1140,526,0.65,23,6,22431.2549999999
224,1,1155,508.25,0.67,22.75,6.0,22591.8829999999
224,1,1170,490.5,0.69,22.5,6.0,22581.665
224,1,1185,472.75,0.71,22.25,6.0,22555.8239999999
224,1,1200,455,0.73,22,6,22471.454
224,1,1215,466.5,0.7324999999999999,22.0,6.25,22420.264
224,1,1230,478.0,0.735,22.0,6.5,22348.175
224,1,1245,489.5,0.7375,22.0,6.75,22087.304
224,1,1260,501,0.74,22,7,21602.696
224,1,1275,462.25,0.7424999999999999,21.95,6.75,21441.115
224,1,1290,423.5,0.745,21.9,6.5,21338.7729999999
224,1,1305,384.75,0.7475,21.85,6.25,21279.4849999999
224,1,1320,346,0.75,21.8,6,20346.5219999999
224,1,1335,306.75,0.7525,21.75,6.0,19901.604
224,1,1350,267.5,0.755,21.700000000000003,6.0,19960.596
224,1,1365,228.25,0.7575000000000001,21.650000000000002,6.0,19954.791
224,1,1380,189,0.76,21.6,6,19869.771
224,1,1395,162.25,0.7625,21.525000000000002,5.5,19945.913
224,1,1410,135.5,0.765,21.450000000000003,5.0,19958.813
224,1,1425,108.75,0.7675000000000001,21.375,4.5,19742.784
225,2,0,82,0.77,21.3,4,18898.293
225,2,15,52.25,0.785,20.475,3.5,18169.2219999999
225,2,30,22.5,0.8,19.65,3.0,17967.303
225,2,45,-7.25,0.815,18.825,2.5,17792.78
225,2,60,-37,0.83,18,2,17754.102
225,2,75,-37.0,0.83,17.75,3.0,17728.2219999999
225,2,90,-37.0,0.83,17.5,4.0,17363.075
225,2,105,-37.0,0.83,17.25,5.0,16889.793
225,2,120,-37,0.83,17,6,16226.532
225,2,135,-41.5,0.8574999999999999,16.75,6.75,16085.635
225,2,150,-46.0,0.885,16.5,7.5,16127.314
225,2,165,-50.5,0.9125,16.25,8.25,15969.808
225,2,180,-55,0.94,16,9,15739.177
225,2,195,-55.0,0.94,16.0,9.5,15483.784
225,2,210,-55.0,0.94,16.0,10.0,15738.41
225,2,225,-55.0,0.94,16.0,10.5,15576.023
225,2,240,-55,0.94,16,11,15543.4169999999
225,2,255,-55.0,0.9125,16.25,9.75,15254.725
225,2,270,-55.0,0.885,16.5,8.5,15393.0039999999
225,2,285,-55.0,0.8574999999999999,16.75,7.25,15195.446
225,2,300,-55,0.83,17,6,15323.446
225,2,315,-51.75,0.83,17.0,5.0,15049.94
225,2,330,-48.5,0.83,17.0,4.0,15243.627
225,2,345,-45.25,0.83,17.0,3.0,15186.818
225,2,360,-42,0.83,17,2,15157.911
225,2,375,-42.0,0.83,17.0,2.5,14981.14
225,2,390,-42.0,0.83,17.0,3.0,15170.658
225,2,405,-42.0,0.83,17.0,3.5,15207.188
225,2,420,-42,0.83,17,4,15144.768
225,2,435,-42.0,0.8425,16.5,3.0,15002.218
225,2,450,-42.0,0.855,16.0,2.0,14949.2859999999
225,2,465,-42.0,0.8674999999999999,15.5,1.0,14817.828
225,2,480,-42,0.88,15,0,14574.3519999999
225,2,495,-44.0,0.88,15.0,1.0,14620.6679999999
225,2,510,-46.0,0.88,15.0,2.0,14408.937
225,2,525,-48.0,0.88,15.0,3.0,14270.856
225,2,540,-50,0.88,15,4,14328.8869999999
225,2,555,-50.0,0.88,15.0,4.0,14619.855
225,2,570,-50.0,0.88,15.0,4.0,14448.976
225,2,585,-50.0,0.88,15.0,4.0,14377.3589999999
225,2,600,-50,0.88,15,4,15786.925
225,2,615,-24.0,0.895,14.75,4.0,15949.9109999999
225,2,630,2.0,0.9099999999999999,14.5,4.0,16464.027
225,2,645,28.0,0.9249999999999999,14.25,4.0,16661.627
225,2,660,54,0.94,14,4,17129.305
225,2,675,88.0,0.94,14.0,4.5,16645.5909999999
225,2,690,122.0,0.94,14.0,5.0,17024.038
225,2,705,156.0,0.94,14.0,5.5,17444.748
225,2,720,190,0.94,14,6,17757.21
225,2,735,213.25,0.94,14.0,6.0,17508.0179999999
225,2,750,236.5,0.94,14.0,6.0,18045.004
225,2,765,259.75,0.94,14.0,6.0,18144.374
225,2,780,283,0.94,14,6,18463.889
225,2,795,298.75,0.9249999999999999,14.25,7.25,18925.451
225,2,810,314.5,0.9099999999999999,14.5,8.5,19375.582
225,2,825,330.25,0.895,14.75,9.75,19516.81
225,2,840,346,0.88,15,11,19243.465
225,2,855,327.5,0.8525,15.25,10.5,19037.448
225,2,870,309.0,0.825,15.5,10.0,19533.879
225,2,885,290.5,0.7975,15.75,9.5,19198.9629999999
225,2,900,272,0.77,16,9,19875.926
225,2,915,286.5,0.77,16.0,8.5,20079.463
225,2,930,301.0,0.77,16.0,8.0,19956.212
225,2,945,315.5,0.77,16.0,7.5,20201.44
225,2,960,330,0.77,16,7,20312.217
225,2,975,337.0,0.7175,16.5,7.5,19959.67
225,2,990,344.0,0.665,17.0,8.0,19800.691
225,2,1005,351.0,0.6125,17.5,8.5,20149.006
225,2,1020,358,0.56,18,9,20473.62
225,2,1035,340.25,0.56,18.25,9.5,20068.885
225,2,1050,322.5,0.56,18.5,10.0,20400.283
225,2,1065,304.75,0.56,18.75,10.5,20436.0729999999
225,2,1080,287,0.56,19,11,20459.785
225,2,1095,299.0,0.56,19.0,11.5,20228.8609999999
225,2,1110,311.0,0.56,19.0,12.0,20318.853
225,2,1125,323.0,0.56,19.0,12.5,20406.914
225,2,1140,335,0.56,19,13,20493.329
225,2,1155,345.25,0.56,18.975,13.0,20240.0199999999
225,2,1170,355.5,0.56,18.95,13.0,20125.195
225,2,1185,365.75,0.56,18.924999999999997,13.0,20186.4729999999
225,2,1200,376,0.56,18.9,13,20094.965
225,2,1215,399.0,0.5625,18.9,13.0,19867.509
225,2,1230,422.0,0.565,18.9,13.0,19830.326
225,2,1245,445.0,0.5675,18.9,13.0,19606.047
225,2,1260,468,0.57,18.9,13,19145.684
225,2,1275,430.25,0.5725,18.849999999999998,12.5,18919.169
225,2,1290,392.5,0.575,18.799999999999997,12.0,18803.5709999999
225,2,1305,354.75,0.5774999999999999,18.75,11.5,18839.597
225,2,1320,317,0.58,18.7,11,18254.832
225,2,1335,279.75,0.5825,18.6,11.0,17779.0799999999
225,2,1350,242.5,0.585,18.5,11.0,17615.209
225,2,1365,205.25,0.5874999999999999,18.4,11.0,17848.986
225,2,1380,168,0.59,18.3,11,17877.5349999999
225,2,1395,146.25,0.595,18.175,11.0,17478.5029999999
225,2,1410,124.5,0.6,18.05,11.0,17394.303
225,2,1425,102.75,0.605,17.925,11.0,17407.037
226,3,0,81,0.61,17.8,11,17446.056
226,3,15,41.5,0.615,17.6,8.75,17315.652
226,3,30,2.0,0.62,17.4,6.5,17407.861
226,3,45,-37.5,0.625,17.2,4.25,17188.437
226,3,60,-77,0.63,17,2,16707.022
226,3,75,-77.0,0.61,17.0,2.0,16498.657
226,3,90,-77.0,0.5900000000000001,17.0,2.0,16391.3829999999
226,3,105,-77.0,0.5700000000000001,17.0,2.0,16260.527
226,3,120,-77,0.55,17,2,15778.203
226,3,135,-76.0,0.55,17.0,2.0,15294.265
226,3,150,-75.0,0.55,17.0,2.0,15143.015
226,3,165,-74.0,0.55,17.0,2.0,15043.058
226,3,180,-73,0.55,17,2,14949.9479999999
226,3,195,-73.0,0.56,16.75,2.0,14610.428
226,3,210,-73.0,0.5700000000000001,16.5,2.0,14504.994
226,3,225,-73.0,0.58,16.25,2.0,14405.6979999999
226,3,240,-73,0.59,16,2,14229.254
226,3,255,-73.0,0.58,16.25,2.5,14232.2169999999
226,3,270,-73.0,0.5700000000000001,16.5,3.0,14214.186
226,3,285,-73.0,0.56,16.75,3.5,14285.6289999999
226,3,300,-73,0.55,17,4,14247.526
226,3,315,-71.5,0.5700000000000001,16.75,4.0,14080.396
226,3,330,-70.0,0.5900000000000001,16.5,4.0,14338.9229999999
226,3,345,-68.5,0.61,16.25,4.0,14106.446
226,3,360,-67,0.63,16,4,14190.0809999999
226,3,375,-67.5,0.63,16.0,3.5,14168.816
226,3,390,-68.0,0.63,16.0,3.0,14134.355
226,3,405,-68.5,0.63,16.0,2.5,14283.5019999999
226,3,420,-69,0.63,16,2,14123.597
226,3,435,-69.0,0.64,15.75,2.0,13881.99
226,3,450,-69.0,0.65,15.5,2.0,14154.863
226,3,465,-69.0,0.66,15.25,2.0,14080.067
226,3,480,-69,0.67,15,2,14039.049
226,3,495,-75.5,0.6825,15.0,2.5,14031.81
226,3,510,-82.0,0.6950000000000001,15.0,3.0,13700.647
226,3,525,-88.5,0.7075,15.0,3.5,13947.452
226,3,540,-95,0.72,15,4,13688.682
226,3,555,-95.0,0.72,15.0,4.5,13752.0469999999
226,3,570,-95.0,0.72,15.0,5.0,13718.497
226,3,585,-95.0,0.72,15.0,5.5,13969.007
226,3,600,-95,0.72,15,6,14674.737
226,3,615,-67.75,0.7324999999999999,15.0,6.0,14865.277
226,3,630,-40.5,0.745,15.0,6.0,15140.9209999999
226,3,645,-13.25,0.7575000000000001,15.0,6.0,14920.946
226,3,660,14,0.77,15,6,15482.998
226,3,675,24.0,0.7575000000000001,15.25,6.25,15629.553
226,3,690,34.0,0.745,15.5,6.5,15885.116
226,3,705,44.0,0.7324999999999999,15.75,6.75,16073.335
226,3,720,54,0.72,16,7,16482.8299999999
226,3,735,95.25,0.72,16.0,6.75,16507.4679999999
226,3,750,136.5,0.72,16.0,6.5,17490.97
226,3,765,177.75,0.72,16.0,6.25,18211.612
226,3,780,219,0.72,16,6,18518.081
226,3,795,262.0,0.7,16.75,6.0,18431.524
226,3,810,305.0,0.6799999999999999,17.5,6.0,18915.597
226,3,825,348.0,0.66,18.25,6.0,19418.778
226,3,840,391,0.64,19,6,20160.785
226,3,855,421.5,0.64,19.0,6.25,19831.26
226,3,870,452.0,0.64,19.0,6.5,20068.379
226,3,885,482.5,0.64,19.0,6.75,20593.044
226,3,900,513,0.64,19,7,20556.837
226,3,915,535.0,0.63,19.5,7.5,20651.323
226,3,930,557.0,0.62,20.0,8.0,20743.8579999999
226,3,945,579.0,0.61,20.5,8.5,20784.584
226,3,960,601,0.6,21,9,20762.7699999999
226,3,975,609.25,0.565,21.25,9.5,20743.5779999999
226,3,990,617.5,0.53,21.5,10.0,20675.696
226,3,1005,625.75,0.495,21.75,10.5,20502.058
226,3,1020,634,0.46,22,11,20972.815
226,3,1035,632.5,0.4475,22.25,9.75,21230.7729999999
226,3,1050,631.0,0.435,22.5,8.5,21186.1309999999
226,3,1065,629.5,0.4225,22.75,7.25,20943.656
226,3,1080,628,0.41,23,6,21130.848
226,3,1095,607.5,0.41,23.0,6.75,20888.167
226,3,1110,587.0,0.41,23.0,7.5,20918.461
226,3,1125,566.5,0.41,23.0,8.25,20906.229
226,3,1140,546,0.41,23,9,20956.994
226,3,1155,514.25,0.425,23.0,9.0,20840.476
226,3,1170,482.5,0.43999999999999995,23.0,9.0,20816.387
226,3,1185,450.75,0.45499999999999996,23.0,9.0,20704.166
226,3,1200,419,0.47,23,9,20731.325
226,3,1215,428.5,0.47,22.975,9.5,20648.769
226,3,1230,438.0,0.47,22.95,10.0,20457.047
226,3,1245,447.5,0.47,22.924999999999997,10.5,20288.66
226,3,1260,457,0.47,22.9,11,20056.868
226,3,1275,416.5,0.4725,22.849999999999998,11.0,19831.32
226,3,1290,376.0,0.475,22.799999999999997,11.0,19559.538
226,3,1305,335.5,0.4775,22.75,11.0,19477.3099999999
226,3,1320,295,0.48,22.7,11,18700.7939999999
226,3,1335,254.25,0.485,22.6,11.0,18606.817
226,3,1350,213.5,0.49,22.5,11.0,18493.7909999999
226,3,1365,172.75,0.495,22.4,11.0,18407.632
226,3,1380,132,0.5,22.3,11,18364.439
226,3,1395,110.5,0.5075000000000001,22.2,11.0,18163.571
226,3,1410,89.0,0.515,22.1,11.0,18238.6119999999
226,3,1425,67.5,0.5225,22.0,11.0,18156.251
227,4,0,46,0.53,21.9,11,17968.158
227,4,15,17.5,0.5475,21.424999999999997,10.0,17970.727
227,4,30,-11.0,0.565,20.95,9.0,17908.8179999999
227,4,45,-39.5,0.5825,20.475,8.0,17769.404
227,4,60,-68,0.6,20,7,17454.203
227,4,75,-68.0,0.6,20.0,7.0,17402.323
227,4,90,-68.0,0.6,20.0,7.0,17173.373
227,4,105,-68.0,0.6,20.0,7.0,16973.25
227,4,120,-68,0.6,20,7,16235.528
227,4,135,-66.75,0.6,20.0,7.0,16051.0999999999
227,4,150,-65.5,0.6,20.0,7.0,16055.331
227,4,165,-64.25,0.6,20.0,7.0,15973.778
227,4,180,-63,0.6,20,7,15697.077
227,4,195,-63.0,0.6325,19.5,6.75,15564.38
227,4,210,-63.0,0.665,19.0,6.5,15483.337
227,4,225,-63.0,0.6975,18.5,6.25,15393.726
227,4,240,-63,0.73,18,6,15215.829
227,4,255,-63.0,0.73,18.0,6.0,15241.521
227,4,270,-63.0,0.73,18.0,6.0,15104.536
227,4,285,-63.0,0.73,18.0,6.0,15176.421
227,4,300,-63,0.73,18,6,15050.858
227,4,315,-62.0,0.73,18.0,6.0,15129.958
227,4,330,-61.0,0.73,18.0,6.0,14933.675
227,4,345,-60.0,0.73,18.0,6.0,15004.657
227,4,360,-59,0.73,18,6,14874.0569999999
227,4,375,-59.25,0.7275,17.75,6.0,14968.466
227,4,390,-59.5,0.725,17.5,6.0,14814.3929999999
227,4,405,-59.75,0.7224999999999999,17.25,6.0,14897.095
227,4,420,-60,0.72,17,6,14728.952
227,4,435,-60.0,0.7324999999999999,16.75,6.0,14860.514
227,4,450,-60.0,0.745,16.5,6.0,14488.621
227,4,465,-60.0,0.7575000000000001,16.25,6.0,14582.717
227,4,480,-60,0.77,16,6,14496.212
227,4,495,-65.75,0.77,16.0,5.5,14559.562
227,4,510,-71.5,0.77,16.0,5.0,14366.095
227,4,525,-77.25,0.77,16.0,4.5,14304.476
227,4,540,-83,0.77,16,4,14557.4989999999
227,4,555,-83.0,0.77,16.0,4.5,14537.531
227,4,570,-83.0,0.77,16.0,5.0,14485.8969999999
227,4,585,-83.0,0.77,16.0,5.5,14624.778
227,4,600,-83,0.77,16,6,15358.01
227,4,615,-51.25,0.77,16.0,6.0,15635.2759999999
227,4,630,-19.5,0.77,16.0,6.0,15890.943
227,4,645,12.25,0.77,16.0,6.0,16016.3829999999
227,4,660,44,0.77,16,6,16376.6949999999
227,4,675,57.25,0.77,16.25,6.0,16550.692
227,4,690,70.5,0.77,16.5,6.0,17086.71
227,4,705,83.75,0.77,16.75,6.0,17080.7039999999
227,4,720,97,0.77,17,6,17563.4299999999
227,4,735,137.75,0.77,17.0,5.5,17698.4359999999
227,4,750,178.5,0.77,17.0,5.0,18011.95
227,4,765,219.25,0.77,17.0,4.5,18002.411
227,4,780,260,0.77,17,4,18460.059
227,4,795,298.5,0.7475,17.5,4.5,18807.937
227,4,810,337.0,0.7250000000000001,18.0,5.0,19001.577
227,4,825,375.5,0.7025,18.5,5.5,19344.282
227,4,840,414,0.68,19,6,19707.757
227,4,855,434.5,0.68,19.25,6.25,19964.457
227,4,870,455.0,0.68,19.5,6.5,20127.053
227,4,885,475.5,0.68,19.75,6.75,20322.879
227,4,900,496,0.68,20,7,20356.1659999999
227,4,915,517.25,0.68,20.0,7.0,20388.04
227,4,930,538.5,0.68,20.0,7.0,20299.765
227,4,945,559.75,0.68,20.0,7.0,20370.857
227,4,960,581,0.68,20,7,20416.664
227,4,975,589.0,0.66,20.25,6.75,20385.741
227,4,990,597.0,0.64,20.5,6.5,20242.2499999999
227,4,1005,605.0,0.62,20.75,6.25,20305.119
227,4,1020,613,0.6,21,6,20568.799
227,4,1035,611.5,0.6,21.0,6.0,20641.5249999999
227,4,1050,610.0,0.6,21.0,6.0,20596.1749999999
227,4,1065,608.5,0.6,21.0,6.0,20427.6289999999
227,4,1080,607,0.6,21,6,20434.517
227,4,1095,587.25,0.6,21.25,5.5,20433.8029999999
227,4,1110,567.5,0.6,21.5,5.0,20415.237
227,4,1125,547.75,0.6,21.75,4.5,20292.2499999999
227,4,1140,528,0.6,22,4,20233.734
227,4,1155,497.25,0.6,22.0,4.0,20291.023
227,4,1170,466.5,0.6,22.0,4.0,19966.883
227,4,1185,435.75,0.6,22.0,4.0,19827.963
227,4,1200,405,0.6,22,4,20024.323
227,4,1215,413.5,0.6025,22.0,4.0,20019.608
227,4,1230,422.0,0.605,22.0,4.0,19960.55
227,4,1245,430.5,0.6074999999999999,22.0,4.0,19829.524
227,4,1260,439,0.61,22,4,19630.931
227,4,1275,398.75,0.6125,21.95,4.0,19464.103
227,4,1290,358.5,0.615,21.9,4.0,19264.055
227,4,1305,318.25,0.6174999999999999,21.85,4.0,19167.854
227,4,1320,278,0.62,21.8,4,18492.3269999999
227,4,1335,237.75,0.6225,21.725,4.0,18086.2399999999
227,4,1350,197.5,0.625,21.65,4.0,18084.677
227,4,1365,157.25,0.6275,21.575,4.0,17814.266
227,4,1380,117,0.63,21.5,4,17774.116
227,4,1395,92.25,0.635,21.4,4.0,17523.032
227,4,1410,67.5,0.64,21.3,4.0,17535.0979999999
227,4,1425,42.75,0.645,21.200000000000003,4.0,17357.548
228,5,0,18,0.65,21.1,4,17069.323
228,5,15,-3.5,0.6025,21.075000000000003,4.75,17123.419
228,5,30,-25.0,0.555,21.05,5.5,16897.089
228,5,45,-46.5,0.5075000000000001,21.025,6.25,17013.606
228,5,60,-68,0.46,21,7,16373.622
228,5,75,-68.0,0.47250000000000003,20.5,7.0,16114.652
228,5,90,-68.0,0.485,20.0,7.0,16306.102
228,5,105,-68.0,0.4975,19.5,7.0,15742.087
228,5,120,-68,0.51,19,7,15445.791
228,5,135,-66.5,0.515,18.75,7.0,14920.444
228,5,150,-65.0,0.52,18.5,7.0,15021.401
228,5,165,-63.5,0.525,18.25,7.0,14865.1999999999
228,5,180,-62,0.53,18,7,15159.6799999999
228,5,195,-62.0,0.535,17.75,7.0,14740.446
228,5,210,-62.0,0.54,17.5,7.0,14846.729
228,5,225,-62.0,0.545,17.25,7.0,14745.963
228,5,240,-62,0.55,17,7,14424.952
228,5,255,-62.0,0.56,16.75,7.0,14100.344
228,5,270,-62.0,0.5700000000000001,16.5,7.0,14287.376
228,5,285,-62.0,0.58,16.25,7.0,14246.912
228,5,300,-62,0.59,16,7,14203.6149999999
228,5,315,-59.5,0.59,16.0,7.0,14145.42
228,5,330,-57.0,0.59,16.0,7.0,14003.293
228,5,345,-54.5,0.59,16.0,7.0,14227.996
228,5,360,-52,0.59,16,7,14000.6959999999
228,5,375,-52.0,0.61,15.75,6.75,14016.503
228,5,390,-52.0,0.63,15.5,6.5,13987.539
228,5,405,-52.0,0.65,15.25,6.25,13870.756
228,5,420,-52,0.67,15,6,14048.91
228,5,435,-52.0,0.6825,14.75,6.0,13805.755
228,5,450,-52.0,0.6950000000000001,14.5,6.0,13852.835
228,5,465,-52.0,0.7075,14.25,6.0,13887.5099999999
228,5,480,-52,0.72,14,6,13908.81
228,5,495,-60.25,0.72,14.0,6.0,13840.942
228,5,510,-68.5,0.72,14.0,6.0,13360.796
228,5,525,-76.75,0.72,14.0,6.0,13374.7
228,5,540,-85,0.72,14,6,13324.123
228,5,555,-85.0,0.7324999999999999,13.75,6.25,13269.043
228,5,570,-85.0,0.745,13.5,6.5,13285.353
228,5,585,-85.0,0.7575000000000001,13.25,6.75,13166.997
228,5,600,-85,0.77,13,7,13408.581
228,5,615,-53.5,0.7575000000000001,13.25,7.5,13579.2369999999
228,5,630,-22.0,0.745,13.5,8.0,13274.2439999999
228,5,645,9.5,0.7324999999999999,13.75,8.5,13282.822
228,5,660,41,0.72,14,9,13595.8159999999
228,5,675,50.0,0.72,14.25,8.25,13517.047
228,5,690,59.0,0.72,14.5,7.5,13679.477
228,5,705,68.0,0.72,14.75,6.75,13742.237
228,5,720,77,0.72,15,6,13831.211
228,5,735,118.25,0.72,15.0,6.25,13850.943
228,5,750,159.5,0.72,15.0,6.5,14858.87
228,5,765,200.75,0.72,15.0,6.75,15033.0529999999
228,5,780,242,0.72,15,7,14743.729
228,5,795,281.0,0.6799999999999999,16.0,6.25,14684.211
228,5,810,320.0,0.64,17.0,5.5,14921.936
228,5,825,359.0,0.6000000000000001,18.0,4.75,15273.053
228,5,840,398,0.56,19,4,15869.915
228,5,855,419.0,0.5525,19.25,4.5,15570.927
228,5,870,440.0,0.545,19.5,5.0,15755.8989999999
228,5,885,461.0,0.5375000000000001,19.75,5.5,15962.9899999999
228,5,900,482,0.53,20,6,16670.16
228,5,915,503.5,0.53,20.0,5.5,16335.428
228,5,930,525.0,0.53,20.0,5.0,16263.976
228,5,945,546.5,0.53,20.0,4.5,16352.356
228,5,960,568,0.53,20,4,16663.962
228,5,975,576.0,0.5,20.5,4.0,16588.969
228,5,990,584.0,0.47,21.0,4.0,16831.065
228,5,1005,592.0,0.44,21.5,4.0,17082.003
228,5,1020,600,0.41,22,4,16878.228
228,5,1035,600.0,0.40249999999999997,22.25,4.5,16859.6819999999
228,5,1050,600.0,0.395,22.5,5.0,16821.334
228,5,1065,600.0,0.3875,22.75,5.5,17072.481
228,5,1080,600,0.38,23,6,17112.772
228,5,1095,588.0,0.3825,23.0,5.5,16899.422
228,5,1110,576.0,0.385,23.0,5.0,16980.475
228,5,1125,564.0,0.3875,23.0,4.5,16947.949
228,5,1140,552,0.39,23,4,17095.977
228,5,1155,538.25,0.3925,23.0,4.0,16900.006
228,5,1170,524.5,0.395,23.0,4.0,16922.426
228,5,1185,510.75,0.3975,23.0,4.0,17014.407
228,5,1200,497,0.4,23,4,17048.143
